#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      349.2   415.0    93.8   151.4   166.3   261.4   314.4   347.1   374.9   415.6   488.7   734.3  2533.3  5294.6  6454.5  30251.3    30331  1778893425080  1778893440189
read      333.1   404.5    86.8   149.5   162.7   247.1   297.2   329.1   355.3   392.0   457.7   715.1  2476.3  5112.4  7217.2  30286.3    30332  1778893441703  1778893456813
read      317.8   381.9    93.8   146.2   158.8   235.3   283.0   312.7   337.2   370.9   433.1   697.9  2382.7  5022.0  6546.7  30340.1    30333  1778893458328  1778893473441
read      335.0   401.3    93.8   148.8   162.5   250.3   300.6   331.9   357.7   394.3   462.3   715.3  2471.8  5128.5  6459.1  30287.6    30334  1778893474955  1778893490067
read      330.8   399.9    93.8   150.4   163.7   245.1   293.3   323.6   348.5   384.6   449.4   717.9  2478.4  5070.5  6654.5  30335.5    30335  1778893491581  1778893506687
read      328.3   391.4    93.8   150.0   163.1   244.2   292.5   322.8   348.0   384.5   449.2   714.6  2451.2  4984.5  7196.6  30228.3    30336  1778893508203  1778893523312
read      380.7   526.0    93.8   153.8   168.6   265.1   320.1   356.9   387.8   433.3   528.2   817.5  3537.1  6159.6  7372.0  30315.4    30337  1778893524830  1778893539938
read      315.4   295.7    93.8   156.2   171.0   264.1   312.7   341.2   363.8   392.8   435.7   546.6  1330.5  3945.5  6404.3  30327.9    30338  1778893541454  1778893556567
read      315.4   301.0    86.8   155.3   170.3   260.9   309.5   338.5   361.4   390.9   435.6   562.8  1386.4  3850.1  6395.3  30287.3    30339  1778893558081  1778893573187
read      324.6   315.0    93.8   155.9   171.4   269.5   319.8   349.6   372.8   403.1   452.2   572.8  1469.1  4038.5  6416.2  30348.0    30340  1778893574703  1778893589814
read      305.8   294.1    86.8   154.8   169.3   254.5   301.0   328.5   349.5   376.9   418.3   518.4  1268.4  3957.1  6379.2  30340.7    30341  1778893591331  1778893606440
read      260.3   105.2    86.8   151.2   166.2   245.3   286.0   308.6   324.6   343.9   369.6   409.6   503.3   787.6  3216.1  30316.0    30342  1778893607954  1778893623070
read      263.6   108.1    80.4   151.5   167.0   247.5   289.5   312.9   329.9   349.6   375.9   420.1   518.4   772.9  3712.1  30414.9    30343  1778893624593  1778893639702
read      269.7   118.7    86.8   154.1   169.0   253.0   296.4   320.2   338.2   359.5   387.4   431.1   536.5   882.0  4111.8  30270.3    30344  1778893641219  1778893656338
read      261.7   105.9    86.8   149.4   164.3   245.9   288.5   312.0   328.8   348.3   374.5   418.6   515.7   779.8  3113.3  30306.7    30345  1778893657854  1778893672964
read      266.7   110.7    86.8   148.6   163.0   247.3   294.1   320.0   339.2   362.2   392.2   439.9   552.6   855.1  3330.8  30315.8    30346  1778893674479  1778893689595
read      270.0   113.9    86.8   150.2   165.9   252.4   297.2   321.9   340.8   363.3   392.4   438.4   551.5   944.9  3371.9  30344.9    30347  1778893691111  1778893706217
read      266.9   111.0    86.8   150.0   165.6   250.7   294.5   318.5   336.7   358.0   385.7   429.7   533.7   791.7  3689.0  30386.8    30348  1778893707732  1778893722846
read      274.0   114.2    86.8   154.8   171.1   257.9   302.1   326.2   343.6   365.4   393.8   437.6   546.0   780.1  4139.4  30309.4    30349  1778893724361  1778893739468
read      269.7   118.9    86.8   149.1   164.6   252.1   297.3   321.9   340.5   362.9   392.8   441.3   549.5   871.3  4145.7  30332.3    30350  1778893740982  1778893756091
read      270.0   120.3    86.8   148.4   164.5   251.4   296.7   322.0   340.6   363.2   392.9   441.0   562.5  1114.7  4059.4  30378.9    30351  1778893757605  1778893772716
read      263.8   104.5    86.8   152.8   167.6   247.3   289.8   313.4   330.5   350.2   376.5   420.4   518.8   808.1  3515.4  30254.0    30352  1778893774232  1778893789344
read      262.3   107.8    86.8   154.3   168.7   246.3   286.6   309.3   325.4   344.8   370.9   413.3   512.9   818.5  3482.2  30331.3    30353  1778893790859  1778893805968
read      267.9   117.8    86.8   153.9   168.9   250.7   293.4   317.2   334.9   355.9   383.7   428.7   535.6   879.4  4282.6  30304.7    30354  1778893807481  1778893822596
read      269.3   112.2    80.4   152.5   168.1   252.8   296.2   320.2   338.3   359.9   388.2   432.6   540.0   806.8  3810.9  30429.0    30355  1778893824110  1778893839217
read      299.3   290.5    93.8   150.0   163.4   245.3   292.2   319.6   341.5   370.0   415.1   531.9  1415.7  3759.2  6378.2  30342.3    30356  1778893840732  1778893855849
read      276.2   259.7    93.8   145.8   157.9   229.1   270.3   295.5   315.3   340.1   375.4   461.9  1204.6  3603.2  6339.3  30371.9    30357  1778893857365  1778893872473
read      299.3   304.7    93.8   149.3   162.8   245.6   293.0   320.4   342.2   369.9   411.6   513.5  1451.2  3990.8  6567.3  30357.2    30358  1778893873988  1778893889100
read      277.6   268.9    93.8   144.9   157.2   230.6   273.5   299.2   318.6   343.0   378.7   460.7  1208.7  3684.5  6427.4  30380.3    30359  1778893890617  1778893905728
read      291.4   281.0    93.8   148.1   161.5   240.9   287.4   314.5   335.5   362.3   401.3   499.3  1290.9  3790.5  6420.9  30412.7    30360  1778893907248  1778893922362
read      285.6   271.7    86.8   148.2   161.0   238.0   283.2   309.3   328.9   353.9   391.3   473.8  1215.4  3694.6  6417.4  30361.8    30361  1778893923878  1778893938996
read      540.7   907.3    93.8   153.1   169.5   293.6   367.2   426.0   484.7   570.3   688.4  2722.9  4574.1  6385.4  8466.4  29323.3    30362  1778893940516  1778893955626
read      582.6   941.2    93.8   166.4   185.9   315.5   393.9   458.8   514.9   585.6   695.0  3631.9  4469.7  6410.4  8297.2  30400.9    30363  1778893957142  1778893972252
read      332.5   331.3    86.8   157.9   173.9   271.1   322.1   353.2   377.9   411.9   465.7   614.2  1565.7  4359.3  6418.2  30366.4    30364  1778893973771  1778893988887
read      324.1   298.6    93.8   156.8   172.7   272.2   323.1   353.5   376.7   406.9   455.0   570.8  1396.3  3851.4  6364.6  30431.7    30365  1778893990402  1778894005519
read      308.6   305.7    93.8   153.6   168.0   252.6   299.7   328.4   350.5   380.2   426.6   543.7  1360.5  3889.2  6427.7  30397.8    30366  1778894007035  1778894022155
read      314.2   317.1    93.8   155.8   170.6   258.1   305.2   333.3   355.2   384.0   428.3   546.3  1395.5  3970.6  6443.8  30281.1    30367  1778894023670  1778894038782
