#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target       ts_start         ts_end
read      274.9   259.7    80.4   137.6   152.0   229.3   266.9   290.0   308.6   332.9   370.9   478.4  1161.4  3604.7  6328.1  30123.3    30165  1778898142905  1778898158011
read      280.8   272.6    80.4   140.4   154.5   231.3   269.7   293.8   313.4   339.6   381.8   502.8  1201.2  3929.7  6317.0  30150.0    30166  1778898159525  1778898174631
read      283.8   272.5    80.4   140.8   155.1   233.6   273.1   297.7   317.6   344.3   388.9   511.9  1200.6  3867.4  6363.0  30152.5    30167  1778898176143  1778898191246
read      297.8   302.0    80.4   141.4   157.1   242.1   284.0   310.1   331.5   361.4   410.2   569.5  1314.2  3993.1  6397.5  30134.1    30168  1778898192760  1778898207864
read      294.0   288.8    80.4   142.1   158.0   241.3   281.9   307.3   327.4   355.7   402.8   550.8  1258.7  3987.9  6410.8  30066.5    30169  1778898209379  1778898224487
read      282.2   268.4    80.4   141.0   156.1   234.0   272.1   295.6   314.6   340.1   382.3   507.2  1179.3  3729.6  6365.2  30160.8    30170  1778898226000  1778898241109
read      300.8   304.5    86.8   142.3   158.3   244.8   287.1   313.3   334.7   364.4   413.4   568.3  1335.9  4008.4  6364.8  30126.3    30171  1778898242621  1778898257725
read      248.2   104.7    80.4   137.4   153.5   234.0   271.3   292.8   309.1   328.6   355.4   401.1   504.6   711.4  3445.9  30171.2    30172  1778898259239  1778898274351
read      245.2   111.6    80.4   137.2   152.2   229.8   267.0   289.0   305.7   325.7   354.1   400.1   497.3   712.9  4182.7  30180.4    30173  1778898275864  1778898290973
read      251.1   113.4    80.4   139.2   154.8   234.0   271.4   293.6   310.8   332.0   362.2   415.3   541.5   949.1  3711.1  30248.7    30174  1778898292487  1778898307590
read      245.8   102.2    80.4   139.0   154.4   231.1   267.1   288.4   304.3   323.3   350.2   398.3   505.3   729.4  2986.8  30179.0    30175  1778898309104  1778898324214
read      250.4   120.5    74.4   139.8   154.3   231.2   269.6   292.7   310.4   332.5   364.2   421.6   554.6   896.3  4289.2  30215.6    30176  1778898325727  1778898340834
read      246.2   103.8    80.4   138.5   153.1   229.5   267.2   289.5   306.3   326.3   355.3   404.8   518.9   886.9  3195.3  30261.7    30177  1778898342347  1778898357452
read      249.1   111.3    74.4   139.6   154.5   233.3   270.2   292.2   309.0   329.6   358.9   409.2   524.2   799.8  3398.1  30149.5    30178  1778898358966  1778898374073
read      254.1   106.1    86.8   145.6   160.7   238.1   275.2   297.3   314.5   335.6   364.4   412.4   519.1   736.0  3722.9  30232.5    30179  1778898375586  1778898390690
read      261.6   115.9    80.4   145.4   161.3   243.2   283.4   307.4   325.0   347.5   380.4   434.2   560.2   900.0  3802.9  30243.4    30180  1778898392205  1778898407314
read      256.8   106.4    80.4   145.3   160.6   240.6   278.9   301.7   318.8   340.8   370.5   420.5   529.9   741.2  3390.3  30220.2    30181  1778898408828  1778898423933
read      248.4   104.4    74.4   135.9   151.9   232.1   270.7   294.2   312.2   334.3   364.4   412.6   510.4   715.2  3173.0  30133.9    30182  1778898425447  1778898440558
read      253.4   108.6    80.4   142.5   158.3   238.2   275.4   297.3   314.4   335.3   363.9   412.5   525.3   726.8  3433.4  30220.6    30183  1778898442070  1778898457178
read      248.0   100.7    80.4   137.9   153.8   234.2   270.7   292.1   308.4   327.9   355.8   402.4   508.7   702.5  2905.6  30238.3    30184  1778898458693  1778898473797
read      285.2   306.7    80.4   133.8   148.6   228.6   269.2   294.1   314.8   342.9   392.9   541.7  1360.3  4105.2  6359.1  30169.2    30185  1778898475310  1778898490417
read      403.7   450.9    86.8   147.4   165.3   286.9   371.7   438.6   496.7   575.6   691.3   936.5  2684.0  5308.4  7402.0  30142.8    30186  1778898491931  1778898507038
read      453.3   476.7    86.8   161.7   185.0   343.9   438.9   501.9   552.2   621.2   729.8   969.6  3043.6  6050.9  7148.4  30190.7    30187  1778898508555  1778898523662
read      422.3   447.6    80.4   159.4   180.0   319.4   404.1   460.2   505.3   567.5   661.6   898.3  2777.5  5797.0  7051.6  30153.7    30188  1778898525176  1778898540286
read      546.1   589.5    86.8   168.5   195.5   398.6   535.5   622.3   687.9   774.5   919.7  1245.4  3853.8  6190.6  7326.2  30196.9    30189  1778898541801  1778898556907
read      432.3   459.1    86.8   159.8   181.3   325.7   415.3   473.4   521.7   585.4   683.2   912.2  2921.0  6026.0  6791.0  30114.2    30190  1778898558422  1778898573530
read      322.7   340.3    86.8   141.1   156.2   248.2   301.5   339.3   372.9   420.7   499.3   678.9  1791.5  4233.0  6401.8  30205.8    30191  1778898575044  1778898590151
read      252.5   219.4    80.4   132.0   144.9   214.8   250.2   271.9   289.4   311.9   345.0   427.2  1013.0  3231.1  6146.3  30154.9    30192  1778898591665  1778898606774
read      257.5   221.6    80.4   133.6   146.9   218.6   255.0   277.2   295.1   318.0   354.1   444.4  1039.8  3142.0  6318.4  30149.8    30193  1778898608289  1778898623410
read      257.4   214.9    80.4   134.4   147.9   222.1   259.5   282.3   299.7   322.0   356.9   429.4   991.6  3153.6  6172.7  30213.9    30194  1778898624926  1778898640046
read      244.7   116.6    86.8   138.7   152.9   229.4   265.5   286.3   301.8   320.2   346.1   392.2   500.2  1149.6  4055.3  30164.2    30195  1778898641560  1778898656666
read      247.5   104.3    80.4   140.7   156.0   233.8   269.8   290.6   306.2   324.3   349.1   393.6   498.1   860.5  3838.7  30176.9    30196  1778898658178  1778898673289
read      249.3   107.1    86.8   142.6   157.3   235.4   271.6   292.5   308.2   326.8   352.5   396.5   496.2   844.2  3903.3  30246.7    30197  1778898674805  1778898689910
read      245.4   119.8    86.8   140.5   154.8   230.6   266.3   287.1   302.6   321.0   346.5   392.1   493.5   982.1  4312.6  30255.5    30198  1778898691422  1778898706529
read      241.6   115.5    80.4   140.0   153.6   226.7   261.7   282.1   297.0   316.2   341.6   384.9   484.5  1102.3  4250.6  30147.7    30199  1778898708043  1778898723152
read      242.1   108.0    86.8   139.0   152.6   226.4   261.9   282.9   298.6   318.3   345.2   394.1   505.1   852.7  3668.1  30189.3    30200  1778898724666  1778898739773
